0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.10940911620855331,0.6917469501495361,3.890179129939497e-07,0.1765168011188507,0.6575121283531189,-0.021530916914343834,0.23415923118591309,0.5770376920700073,-0.027560358867049217,0.27430081367492676,0.5000402331352234,-0.033216290175914764,0.3045649528503418,0.45120862126350403,-0.038035131990909576,0.2052011489868164,0.3965809643268585,0.000327938178088516,0.22493836283683777,0.28793007135391235,-0.009607200510799885,0.2318378984928131,0.2202730029821396,-0.0228384081274271,0.23709210753440857,0.15832239389419556,-0.03402716666460037,0.16854773461818695,0.3703739047050476,-0.0017568737966939807,0.18667224049568176,0.24484972655773163,-0.00966591201722622,0.19715175032615662,0.16274580359458923,-0.023265261203050613,0.20543336868286133,0.09283560514450073,-0.034607332199811935,0.13017307221889496,0.3698606491088867,-0.008168652653694153,0.1403922289609909,0.25233888626098633,-0.018129602074623108,0.15007643401622772,0.17768913507461548,-0.030695341527462006,0.15922296047210693,0.11274147033691406,-0.04081349074840546,0.0888141393661499,0.3879525661468506,-0.017447566613554955,0.08745919913053513,0.2987976372241974,-0.02882404252886772,0.08861871063709259,0.23923347890377045,-0.03585556522011757,0.09287666529417038,0.1812571883201599,-0.04114801436662674,Hello
0.10965637117624283,0.6972223520278931,3.826816339369543e-07,0.17746464908123016,0.663277268409729,-0.022914737462997437,0.23485133051872253,0.5792161822319031,-0.02954006940126419,0.2751552164554596,0.5001331567764282,-0.03575144335627556,0.30361366271972656,0.4400363564491272,-0.0412302128970623,0.2022654414176941,0.3933781087398529,-0.0016807169886305928,0.22130581736564636,0.28152379393577576,-0.013212425634264946,0.22728702425956726,0.21111099421977997,-0.027487289160490036,0.2310386598110199,0.14653325080871582,-0.03930169343948364,0.1654084175825119,0.367668092250824,-0.004066037945449352,0.18233180046081543,0.23793566226959229,-0.013280144892632961,0.1908639818429947,0.15082287788391113,-0.027942325919866562,0.19657397270202637,0.07611027359962463,-0.04014672711491585,0.1263449341058731,0.36961132287979126,-0.010998259298503399,0.13536909222602844,0.2475404590368271,-0.022159937769174576,0.14337244629859924,0.17015033960342407,-0.03544076159596443,0.15062008798122406,0.10072770714759827,-0.04610252007842064,0.08443150669336319,0.39054492115974426,-0.0209183432161808,0.08207780122756958,0.2983831465244293,-0.03365365415811539,0.08220396935939789,0.2355555295944214,-0.041518114507198334,0.08507977426052094,0.17274019122123718,-0.047453343868255615,Hello
0.10798332095146179,0.6955353021621704,3.886525519192219e-07,0.17614755034446716,0.6616771221160889,-0.023334549739956856,0.23338103294372559,0.5778145790100098,-0.02999618463218212,0.2741304934024811,0.4986656606197357,-0.03598765656352043,0.3031455874443054,0.44122132658958435,-0.04113723710179329,0.20176507532596588,0.39375945925712585,-0.002162299817427993,0.2213393747806549,0.2819150686264038,-0.012959611602127552,0.22719420492649078,0.21210026741027832,-0.026635698974132538,0.23077572882175446,0.14823207259178162,-0.038145776838064194,0.16467887163162231,0.36728790402412415,-0.003860798431560397,0.18227946758270264,0.23813390731811523,-0.01261976733803749,0.19069206714630127,0.15123632550239563,-0.027015037834644318,0.196124866604805,0.07734900712966919,-0.03903002291917801,0.1254061460494995,0.36852627992630005,-0.01003235299140215,0.13523615896701813,0.24722452461719513,-0.020889993757009506,0.14354999363422394,0.17006608843803406,-0.03449336439371109,0.1507127732038498,0.10107919573783875,-0.04540884867310524,0.0834181010723114,0.38861215114593506,-0.01914190500974655,0.08209290355443954,0.2977362275123596,-0.031913213431835175,0.08192364126443863,0.23583456873893738,-0.04016914591193199,0.08419634401798248,0.174025297164917,-0.046346571296453476,Hello
0.10838374495506287,0.6954238414764404,4.017628612018598e-07,0.17589426040649414,0.6602634191513062,-0.024282097816467285,0.23351553082466125,0.5771140456199646,-0.031572818756103516,0.2743329703807831,0.4980211853981018,-0.038109004497528076,0.30373620986938477,0.43936970829963684,-0.0437697172164917,0.20126695930957794,0.3930310606956482,-0.0027490491047501564,0.22109495103359222,0.2815805971622467,-0.014357798732817173,0.22763359546661377,0.2111171931028366,-0.028760986402630806,0.23194709420204163,0.14586180448532104,-0.040801405906677246,0.16428878903388977,0.36678242683410645,-0.004338099155575037,0.1819932758808136,0.2378561645746231,-0.013961010612547398,0.190965935587883,0.1511765420436859,-0.029001856222748756,0.19697120785713196,0.07690486311912537,-0.04143722727894783,0.12517854571342468,0.36820483207702637,-0.010514558292925358,0.13451337814331055,0.24733956158161163,-0.022181278094649315,0.1430162489414215,0.1703672707080841,-0.03602851554751396,0.1505630761384964,0.10150492191314697,-0.04698058217763901,0.08329704403877258,0.3883214592933655,-0.01973077282309532,0.08186771720647812,0.2970760464668274,-0.033001672476530075,0.08190937340259552,0.2349875271320343,-0.041318029165267944,0.08457019180059433,0.17303821444511414,-0.047471825033426285,Hello
0.10830780863761902,0.6954041719436646,3.971325099882961e-07,0.17551983892917633,0.6610046625137329,-0.02399010956287384,0.2329121083021164,0.5782453417778015,-0.031058456748723984,0.27397918701171875,0.4995764493942261,-0.03734015300869942,0.3026477098464966,0.440054327249527,-0.042642444372177124,0.20123498141765594,0.39285555481910706,-0.0018652197904884815,0.2209661900997162,0.28120970726013184,-0.012587706558406353,0.22676725685596466,0.21087206900119781,-0.026532510295510292,0.23027102649211884,0.14569273591041565,-0.03825782239437103,0.1645861715078354,0.36676254868507385,-0.0033130499068647623,0.18203309178352356,0.23846971988677979,-0.011626875028014183,0.19056126475334167,0.15219923853874207,-0.025985144078731537,0.19607260823249817,0.07855501770973206,-0.038118910044431686,0.12571856379508972,0.36792898178100586,-0.00935958232730627,0.13520047068595886,0.24765458703041077,-0.019612465053796768,0.1436839997768402,0.17101779580116272,-0.03280894085764885,0.15112298727035522,0.10237139463424683,-0.04360292851924896,0.08404742926359177,0.38759446144104004,-0.018506765365600586,0.08205405622720718,0.29684978723526,-0.030570050701498985,0.08222272247076035,0.2351147085428238,-0.03830411285161972,0.08523091673851013,0.17355254292488098,-0.04422512650489807,Hello
0.10864093154668808,0.6952398419380188,3.9268144291781937e-07,0.1756286472082138,0.6592184901237488,-0.023480067029595375,0.23282521963119507,0.575837254524231,-0.03057326003909111,0.2731626629829407,0.4966103732585907,-0.03705867752432823,0.3024631142616272,0.43858596682548523,-0.04271654412150383,0.20142647624015808,0.39289796352386475,-0.0021676651667803526,0.22097277641296387,0.2812696695327759,-0.013587099500000477,0.22714892029762268,0.21089670062065125,-0.027898430824279785,0.2310566008090973,0.14592590928077698,-0.03984872251749039,0.16429513692855835,0.36711058020591736,-0.004042426124215126,0.18129411339759827,0.238165020942688,-0.013219346292316914,0.18976417183876038,0.15220695734024048,-0.028059199452400208,0.19548554718494415,0.07880234718322754,-0.040455274283885956,0.12513282895088196,0.3687934875488281,-0.01040627621114254,0.13463720679283142,0.24790386855602264,-0.021434012800455093,0.1427944153547287,0.1711525321006775,-0.03491339832544327,0.1500508189201355,0.10282856225967407,-0.04579763114452362,0.08298912644386292,0.3890669345855713,-0.019753998145461082,0.08146346360445023,0.2979060113430023,-0.03247307986021042,0.08164706081151962,0.23573456704616547,-0.04049922898411751,0.08450572192668915,0.17368841171264648,-0.046540625393390656,Hello
0.10571988672018051,0.6977778673171997,3.804578341259912e-07,0.1728995144367218,0.6629251837730408,-0.024246446788311005,0.23063015937805176,0.5768353343009949,-0.031345903873443604,0.27091118693351746,0.4968346059322357,-0.03772023692727089,0.3004278540611267,0.43878456950187683,-0.04323103651404381,0.19789670407772064,0.39319223165512085,-0.0032989445608109236,0.21750499308109283,0.28104591369628906,-0.015253286808729172,0.22373494505882263,0.21035176515579224,-0.02989070862531662,0.22782090306282043,0.14501097798347473,-0.042056746780872345,0.160971000790596,0.3670516908168793,-0.00493591045960784,0.17780427634716034,0.23906779289245605,-0.014657218009233475,0.18610930442810059,0.1519434154033661,-0.029758630320429802,0.19176724553108215,0.07616177201271057,-0.042337048798799515,0.12226878106594086,0.36806339025497437,-0.01114883366972208,0.13114656507968903,0.24762693047523499,-0.022457517683506012,0.13929793238639832,0.170095294713974,-0.035965509712696075,0.14664092659950256,0.09987691044807434,-0.046893924474716187,0.08066543936729431,0.3879610300064087,-0.02047465182840824,0.07832850515842438,0.29632094502449036,-0.03326162323355675,0.07831912487745285,0.23386895656585693,-0.04126522317528725,0.08102232217788696,0.1712447702884674,-0.04734550788998604,Hello
0.10418978333473206,0.7016706466674805,3.875968843658484e-07,0.1707630455493927,0.6638611555099487,-0.023178916424512863,0.22791093587875366,0.5769559741020203,-0.030105920508503914,0.26774862408638,0.4966912269592285,-0.03644013777375221,0.29767706990242004,0.438432902097702,-0.0418853722512722,0.19551269710063934,0.39369991421699524,-0.0022087825927883387,0.21492710709571838,0.280684232711792,-0.013597381301224232,0.22080886363983154,0.21015186607837677,-0.027706973254680634,0.22410841286182404,0.1455453336238861,-0.03942965343594551,0.15846358239650726,0.36866098642349243,-0.004275762476027012,0.17532119154930115,0.23810948431491852,-0.013459134846925735,0.18351514637470245,0.15143641829490662,-0.028118014335632324,0.188438281416893,0.07733413577079773,-0.04022654891014099,0.11953690648078918,0.37084469199180603,-0.010795565322041512,0.12797079980373383,0.24887770414352417,-0.02187121845781803,0.13572904467582703,0.17135024070739746,-0.035299260169267654,0.14237137138843536,0.1019609272480011,-0.046015411615371704,0.0775918960571289,0.3920663297176361,-0.020251771435141563,0.07502327114343643,0.29958537220954895,-0.03287586197257042,0.07448597252368927,0.23718851804733276,-0.04068213328719139,0.07648399472236633,0.17505180835723877,-0.046490997076034546,Hello
0.10524386167526245,0.6956563591957092,3.8814332015135733e-07,0.1732405126094818,0.6616445779800415,-0.022554533556103706,0.23134556412696838,0.5789304971694946,-0.029442159458994865,0.27305343747138977,0.5000385046005249,-0.03586411848664284,0.30431026220321655,0.44360876083374023,-0.041509296745061874,0.1965276449918747,0.39354807138442993,-0.0019645565189421177,0.21846167743206024,0.2827046513557434,-0.012795481830835342,0.22635477781295776,0.21350380778312683,-0.026384664699435234,0.23177048563957214,0.15073370933532715,-0.03783746063709259,0.15979290008544922,0.3683318495750427,-0.004234613385051489,0.17658287286758423,0.2379496842622757,-0.012912837788462639,0.18475711345672607,0.15211009979248047,-0.027065211907029152,0.18975292146205902,0.07951533794403076,-0.03892502188682556,0.12167100608348846,0.3703388571739197,-0.010852733626961708,0.13043788075447083,0.24721291661262512,-0.021820738911628723,0.1380382925271988,0.16994056105613708,-0.034977782517671585,0.14461548626422882,0.10117888450622559,-0.045571934431791306,0.08123080432415009,0.39142906665802,-0.02034124545753002,0.07747846096754074,0.2997901141643524,-0.033360712230205536,0.0763622373342514,0.23687681555747986,-0.041461482644081116,0.07756797224283218,0.17422595620155334,-0.04743954539299011,Hello
0.11508821696043015,0.6965603828430176,4.110002862489637e-07,0.18307402729988098,0.6659241914749146,-0.022816820070147514,0.2422666996717453,0.5870954394340515,-0.030387982726097107,0.2835679054260254,0.5120059847831726,-0.03728329390287399,0.315407931804657,0.4591837525367737,-0.04364464804530144,0.20875787734985352,0.4076284170150757,-0.005842908751219511,0.23674404621124268,0.30278557538986206,-0.01894201897084713,0.2493928074836731,0.23387524485588074,-0.03330696374177933,0.2580069303512573,0.17255792021751404,-0.04482142999768257,0.17279094457626343,0.37968769669532776,-0.007999257184565067,0.1954561173915863,0.2519931197166443,-0.01926988922059536,0.20696362853050232,0.1664474904537201,-0.03394469991326332,0.2143423855304718,0.09269854426383972,-0.04562287777662277,0.13489101827144623,0.3781830370426178,-0.014281018637120724,0.14706537127494812,0.2538539171218872,-0.027508994564414024,0.15652288496494293,0.1775113344192505,-0.040846072137355804,0.1650879830121994,0.10937106609344482,-0.05091792717576027,0.09402529895305634,0.39536425471305847,-0.023204417899250984,0.09167645871639252,0.3026869297027588,-0.03768240287899971,0.09206630289554596,0.2390877902507782,-0.04591769352555275,0.0949234664440155,0.1760701835155487,-0.051611606031656265,Hello
